CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Full Name,Domain Name,Parent,Customer Priority,Income Level,Education Category,Full Name (cc),Birth Year
16606,Mr.,Ricky,Blanco,"Tuesday, November 9, 1976",S,M,ricky16@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Ricky Blanco,Adventure Works,No,Standard,Average,Undergrad,Mr. Ricky Blanco,1976
16608,Mr.,Ricky,Martin,"Saturday, December 13, 1975",S,M,ricky0@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Ricky Martin,Adventure Works,No,Standard,Average,Undergrad,Mr. Ricky Martin,1975
17009,Mr.,Wyatt,Butler,"Saturday, October 26, 1968",S,M,wyatt64@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Wyatt Butler,Adventure Works,No,Standard,Average,Undergrad,Mr. Wyatt Butler,1968
19088,Mr.,Rafael,Kumar,"Saturday, November 2, 1974",S,M,rafael31@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Rafael Kumar,Adventure Works,No,Standard,Average,Undergrad,Mr. Rafael Kumar,1974
19586,Mr.,Alvin,Sharma,"Thursday, June 6, 1968",S,M,alvin32@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Alvin Sharma,Adventure Works,No,Standard,Average,Undergrad,Mr. Alvin Sharma,1968
19607,Mr.,Troy,Subram,"Sunday, February 21, 1965",S,M,troy14@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Troy Subram,Adventure Works,No,Standard,Average,Undergrad,Mr. Troy Subram,1965
19953,Mr.,Darrell,Lal,"Saturday, February 23, 1974",S,M,darrell17@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Darrell Lal,Adventure Works,No,Standard,Average,Undergrad,Mr. Darrell Lal,1974
20603,Mr.,Henry,Sullivan,"Saturday, January 3, 1976",S,M,henry14@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Henry Sullivan,Adventure Works,No,Standard,Average,Undergrad,Mr. Henry Sullivan,1976
21211,Mr.,Louis,He,"Tuesday, May 12, 1964",S,M,louis13@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Louis He,Adventure Works,No,Standard,Average,Undergrad,Mr. Louis He,1964
21214,Mr.,Corey,She,"Wednesday, April 1, 1964",S,M,corey0@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Corey She,Adventure Works,No,Standard,Average,Undergrad,Mr. Corey She,1964
21987,Mr.,Theodore,Dominguez,"Saturday, December 4, 1965",S,M,theodore13@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Theodore Dominguez,Adventure Works,No,Standard,Average,Undergrad,Mr. Theodore Dominguez,1965
22840,Mr.,Dominic,Sullivan,"Saturday, April 10, 1976",S,M,dominic13@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Dominic Sullivan,Adventure Works,No,Standard,Average,Undergrad,Mr. Dominic Sullivan,1976
22841,Mr.,Douglas,Martinez,"Thursday, August 19, 1976",S,M,douglas21@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Douglas Martinez,Adventure Works,No,Standard,Average,Undergrad,Mr. Douglas Martinez,1976
23432,Mr.,Jordan,Roberts,"Thursday, October 10, 1968",S,M,jordan58@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Jordan Roberts,Adventure Works,No,Standard,Average,Undergrad,Mr. Jordan Roberts,1968
23539,Mr.,Darren,Munoz,"Friday, January 4, 1963",S,M,darren29@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Darren Munoz,Adventure Works,No,Standard,Average,Undergrad,Mr. Darren Munoz,1963
24381,Mr.,Danny,Serrano,"Friday, May 14, 1965",S,M,danny17@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Danny Serrano,Adventure Works,No,Standard,Average,Undergrad,Mr. Danny Serrano,1965
24458,Mr.,Frederick,Rodriguez,"Friday, June 21, 1963",S,M,frederick16@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Frederick Rodriguez,Adventure Works,No,Standard,Average,Undergrad,Mr. Frederick Rodriguez,1963
24586,Mr.,Jerry,Luo,"Monday, October 20, 1975",S,M,jerry6@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Jerry Luo,Adventure Works,No,Standard,Average,Undergrad,Mr. Jerry Luo,1975
25226,Mr.,Robert,Kumar,"Tuesday, November 9, 1965",S,M,robert40@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Robert Kumar,Adventure Works,No,Standard,Average,Undergrad,Mr. Robert Kumar,1965
25228,Mr.,Brad,Ashe,"Wednesday, October 14, 1964",S,M,brad23@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Brad Ashe,Adventure Works,No,Standard,Average,Undergrad,Mr. Brad Ashe,1964
26033,Mr.,Danny,Vazquez,"Tuesday, July 13, 1965",S,M,danny15@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Danny Vazquez,Adventure Works,No,Standard,Average,Undergrad,Mr. Danny Vazquez,1965
26133,Mr.,Jesse,Hall,"Thursday, July 11, 1963",S,M,jesse46@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Jesse Hall,Adventure Works,No,Standard,Average,Undergrad,Mr. Jesse Hall,1963
26422,Mr.,Pedro,Suri,"Wednesday, September 3, 1975",S,M,pedro0@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Pedro Suri,Adventure Works,No,Standard,Average,Undergrad,Mr. Pedro Suri,1975
26423,Mr.,Hector,Gutierrez,"Wednesday, November 5, 1975",S,M,hector9@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Hector Gutierrez,Adventure Works,No,Standard,Average,Undergrad,Mr. Hector Gutierrez,1975
26967,Mr.,Edwin,Li,"Sunday, April 14, 1968",S,M,edwin3@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Edwin Li,Adventure Works,No,Standard,Average,Undergrad,Mr. Edwin Li,1968
27343,Mr.,Dale,Nath,"Thursday, April 10, 1975",S,M,dale16@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Dale Nath,Adventure Works,No,Standard,Average,Undergrad,Mr. Dale Nath,1975
27344,Mr.,Hector,Sanz,"Monday, September 16, 1974",S,M,hector18@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Hector Sanz,Adventure Works,No,Standard,Average,Undergrad,Mr. Hector Sanz,1974
27689,Mr.,Seth,Walker,"Thursday, May 16, 1963",S,M,seth22@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Seth Walker,Adventure Works,No,Standard,Average,Undergrad,Mr. Seth Walker,1963
29289,Mr.,Devon,Raje,"Thursday, August 27, 1964",S,M,devon11@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Devon Raje,Adventure Works,No,Standard,Average,Undergrad,Mr. Devon Raje,1964
29303,Mr.,Arturo,Pal,"Wednesday, July 22, 1964",S,M,arturo37@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Arturo Pal,Adventure Works,No,Standard,Average,Undergrad,Mr. Arturo Pal,1964
29309,Mr.,Rodney,Navarro,"Monday, April 1, 1963",S,M,rodney6@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Rodney Navarro,Adventure Works,No,Standard,Average,Undergrad,Mr. Rodney Navarro,1963
11104,Mr.,Edgar,Sara,"Wednesday, March 11, 1964",M,M,edgar11@adventure-works.com,70000,0,Bachelors,Professional,N,Mr. Edgar Sara,Adventure Works,No,Standard,Average,Undergrad,Mr. Edgar Sara,1964
13616,Mr.,Cole,Ramirez,"Saturday, March 27, 1976",M,M,cole9@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Cole Ramirez,Adventure Works,No,Standard,Average,Undergrad,Mr. Cole Ramirez,1976
13617,Mr.,Gerald,Suri,"Wednesday, March 17, 1976",M,M,gerald29@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Gerald Suri,Adventure Works,No,Standard,Average,Undergrad,Mr. Gerald Suri,1976
13619,Mr.,Arturo,Xu,"Tuesday, May 11, 1976",M,M,arturo13@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Arturo Xu,Adventure Works,No,Standard,Average,Undergrad,Mr. Arturo Xu,1976
15228,Mr.,Jermaine,Raman,"Saturday, November 2, 1963",M,M,jermaine10@adventure-works.com,70000,0,Bachelors,Professional,N,Mr. Jermaine Raman,Adventure Works,No,Standard,Average,Undergrad,Mr. Jermaine Raman,1963
16607,Mr.,Logan,Gonzales,"Wednesday, August 27, 1975",M,M,logan18@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Logan Gonzales,Adventure Works,No,Standard,Average,Undergrad,Mr. Logan Gonzales,1975
16680,Mr.,Carlos,Edwards,"Saturday, March 16, 1963",M,M,carlos27@adventure-works.com,70000,0,Bachelors,Professional,N,Mr. Carlos Edwards,Adventure Works,No,Standard,Average,Undergrad,Mr. Carlos Edwards,1963
17625,Mr.,Mason,Allen,"Thursday, June 13, 1963",M,M,mason38@adventure-works.com,70000,0,Bachelors,Professional,N,Mr. Mason Allen,Adventure Works,No,Standard,Average,Undergrad,Mr. Mason Allen,1963
18190,Mr.,Danny,Diaz,"Thursday, August 21, 1975",M,M,danny3@adventure-works.com,70000,0,Bachelors,Professional,N,Mr. Danny Diaz,Adventure Works,No,Standard,Average,Undergrad,Mr. Danny Diaz,1975
18195,Mr.,Walter,Sanz,"Tuesday, August 20, 1974",M,M,walter13@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Walter Sanz,Adventure Works,No,Standard,Average,Undergrad,Mr. Walter Sanz,1974
18271,Mr.,Darrell,Yuan,"Tuesday, June 18, 1963",M,M,darrell15@adventure-works.com,70000,0,Bachelors,Professional,N,Mr. Darrell Yuan,Adventure Works,No,Standard,Average,Undergrad,Mr. Darrell Yuan,1963
18716,Mr.,Seth,Campbell,"Thursday, August 1, 1968",M,M,seth43@adventure-works.com,70000,0,Bachelors,Professional,N,Mr. Seth Campbell,Adventure Works,No,Standard,Average,Undergrad,Mr. Seth Campbell,1968
20237,Mr.,Hunter,Yang,"Tuesday, February 19, 1963",M,M,hunter22@adventure-works.com,70000,0,Bachelors,Professional,N,Mr. Hunter Yang,Adventure Works,No,Standard,Average,Undergrad,Mr. Hunter Yang,1963
20705,Mr.,Kevin,Roberts,"Monday, September 2, 1968",M,M,kevin41@adventure-works.com,70000,0,Bachelors,Professional,N,Mr. Kevin Roberts,Adventure Works,No,Standard,Average,Undergrad,Mr. Kevin Roberts,1968
20709,Mr.,Samuel,Evans,"Wednesday, June 12, 1963",M,M,samuel31@adventure-works.com,70000,0,Bachelors,Professional,N,Mr. Samuel Evans,Adventure Works,No,Standard,Average,Undergrad,Mr. Samuel Evans,1963
21880,Mr.,Marc,Gomez,"Tuesday, August 20, 1974",M,M,marc4@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Marc Gomez,Adventure Works,No,Standard,Average,Undergrad,Mr. Marc Gomez,1974
21993,Mr.,Craig,Sanz,"Sunday, September 20, 1964",M,M,craig19@adventure-works.com,70000,0,Bachelors,Professional,N,Mr. Craig Sanz,Adventure Works,No,Standard,Average,Undergrad,Mr. Craig Sanz,1964
22296,Mr.,Benjamin,Johnson,"Saturday, March 23, 1968",M,M,benjamin47@adventure-works.com,70000,0,Bachelors,Professional,N,Mr. Benjamin Johnson,Adventure Works,No,Standard,Average,Undergrad,Mr. Benjamin Johnson,1968
22952,Mr.,Luke,Baker,"Thursday, May 9, 1963",M,M,luke39@adventure-works.com,70000,0,Bachelors,Professional,N,Mr. Luke Baker,Adventure Works,No,Standard,Average,Undergrad,Mr. Luke Baker,1963
23640,Mr.,Bruce,Jiménez,"Wednesday, January 8, 1975",M,M,bruce28@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Bruce Jiménez,Adventure Works,No,Standard,Average,Undergrad,Mr. Bruce Jiménez,1975
24380,Mr.,Maurice,Yuan,"Wednesday, October 13, 1965",M,M,maurice7@adventure-works.com,70000,0,Bachelors,Professional,N,Mr. Maurice Yuan,Adventure Works,No,Standard,Average,Undergrad,Mr. Maurice Yuan,1965
24895,Mr.,Dalton,Henderson,"Sunday, November 10, 1974",M,M,dalton50@adventure-works.com,70000,0,Bachelors,Professional,N,Mr. Dalton Henderson,Adventure Works,No,Standard,Average,Undergrad,Mr. Dalton Henderson,1974
25983,Mr.,Jack,Alexander,"Thursday, August 22, 1963",M,M,jack19@adventure-works.com,70000,0,Bachelors,Professional,N,Mr. Jack Alexander,Adventure Works,No,Standard,Average,Undergrad,Mr. Jack Alexander,1963
26145,Mr.,Calvin,Shen,"Wednesday, October 13, 1965",M,M,calvin2@adventure-works.com,70000,0,Bachelors,Professional,N,Mr. Calvin Shen,Adventure Works,No,Standard,Average,Undergrad,Mr. Calvin Shen,1965
26428,Mr.,Colin,Ma,"Monday, November 22, 1976",M,M,colin17@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Colin Ma,Adventure Works,No,Standard,Average,Undergrad,Mr. Colin Ma,1976
27968,Mr.,Roger,Xu,"Sunday, June 6, 1976",M,M,roger32@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Roger Xu,Adventure Works,No,Standard,Average,Undergrad,Mr. Roger Xu,1976
28925,Mr.,Warren,Lu,"Saturday, April 3, 1976",M,M,warren27@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Warren Lu,Adventure Works,No,Standard,Average,Undergrad,Mr. Warren Lu,1976
28932,Mr.,Marshall,Ashe,"Tuesday, August 27, 1974",M,M,marshall42@adventure-works.com,70000,0,Bachelors,Professional,Y,Mr. Marshall Ashe,Adventure Works,No,Standard,Average,Undergrad,Mr. Marshall Ashe,1974
28934,Mr.,Ricardo,Nara,"Friday, October 4, 1974",M,M,ricardo16@adventure-works.com,70000,0,Bachelors,Professional,N,Mr. Ricardo Nara,Adventure Works,No,Standard,Average,Undergrad,Mr. Ricardo Nara,1974
11685,Mr.,Jose,Griffin,"Sunday, February 7, 1965",M,M,jose15@adventure-works.com,40000,0,Bachelors,Professional,N,Mr. Jose Griffin,Adventure Works,No,Standard,Low,Undergrad,Mr. Jose Griffin,1965
11692,Mr.,Caleb,Gonzales,"Friday, June 19, 1964",M,M,caleb14@adventure-works.com,40000,0,Bachelors,Professional,N,Mr. Caleb Gonzales,Adventure Works,No,Standard,Low,Undergrad,Mr. Caleb Gonzales,1964
11812,Mr.,Andrew,Rodriguez,"Friday, September 22, 1967",M,M,andrew27@adventure-works.com,40000,0,Bachelors,Professional,N,Mr. Andrew Rodriguez,Adventure Works,No,Standard,Low,Undergrad,Mr. Andrew Rodriguez,1967
11841,Mr.,Sean,Nelson,"Monday, March 16, 1964",M,M,sean41@adventure-works.com,40000,0,Bachelors,Professional,N,Mr. Sean Nelson,Adventure Works,No,Standard,Low,Undergrad,Mr. Sean Nelson,1964
12489,Mr.,Wayne,Rai,"Tuesday, October 25, 1966",M,M,wayne20@adventure-works.com,40000,0,Bachelors,Professional,Y,Mr. Wayne Rai,Adventure Works,No,Standard,Low,Undergrad,Mr. Wayne Rai,1966
12491,Mr.,Alvin,Huang,"Sunday, February 6, 1966",M,M,alvin7@adventure-works.com,40000,0,Bachelors,Professional,Y,Mr. Alvin Huang,Adventure Works,No,Standard,Low,Undergrad,Mr. Alvin Huang,1966
12493,Mr.,Dwayne,Vazquez,"Wednesday, June 23, 1965",M,M,dwayne14@adventure-works.com,40000,0,Bachelors,Professional,Y,Mr. Dwayne Vazquez,Adventure Works,No,Standard,Low,Undergrad,Mr. Dwayne Vazquez,1965
12838,Mr.,Ralph,Beck,"Wednesday, May 11, 1966",M,M,ralph0@adventure-works.com,40000,0,Bachelors,Professional,Y,Mr. Ralph Beck,Adventure Works,No,Standard,Low,Undergrad,Mr. Ralph Beck,1966
12971,Mr.,Carl,Nara,"Wednesday, March 2, 1960",M,M,carl16@adventure-works.com,40000,0,Bachelors,Professional,N,Mr. Carl Nara,Adventure Works,No,Standard,Low,Undergrad,Mr. Carl Nara,1960
14810,Mr.,Russell,Anand,"Saturday, November 26, 1966",M,M,russell25@adventure-works.com,40000,0,Bachelors,Professional,Y,Mr. Russell Anand,Adventure Works,No,Standard,Low,Undergrad,Mr. Russell Anand,1966
14812,Mr.,Hunter,Henderson,"Tuesday, May 17, 1966",M,M,hunter1@adventure-works.com,40000,0,Bachelors,Professional,Y,Mr. Hunter Henderson,Adventure Works,No,Standard,Low,Undergrad,Mr. Hunter Henderson,1966
14958,Mr.,Clayton,Liang,"Thursday, October 6, 1966",M,M,clayton15@adventure-works.com,40000,0,Bachelors,Professional,Y,Mr. Clayton Liang,Adventure Works,No,Standard,Low,Undergrad,Mr. Clayton Liang,1966
16286,Mr.,Billy,Torres,"Thursday, November 24, 1966",M,M,billy13@adventure-works.com,40000,0,Bachelors,Professional,Y,Mr. Billy Torres,Adventure Works,No,Standard,Low,Undergrad,Mr. Billy Torres,1966
16426,Mr.,Jorge,Ye,"Monday, July 11, 1966",M,M,jorge11@adventure-works.com,40000,0,Bachelors,Professional,Y,Mr. Jorge Ye,Adventure Works,No,Standard,Low,Undergrad,Mr. Jorge Ye,1966
19147,Mr.,Edward,Thomas,"Thursday, March 12, 1964",M,M,edward33@adventure-works.com,40000,0,Bachelors,Professional,N,Mr. Edward Thomas,Adventure Works,No,Standard,Low,Undergrad,Mr. Edward Thomas,1964
19339,Mr.,Lance,Gomez,"Thursday, June 23, 1966",M,M,lance1@adventure-works.com,40000,0,Bachelors,Professional,Y,Mr. Lance Gomez,Adventure Works,No,Standard,Low,Undergrad,Mr. Lance Gomez,1966
19341,Mr.,Clarence,Huang,"Wednesday, August 24, 1966",M,M,clarence1@adventure-works.com,40000,0,Bachelors,Professional,Y,Mr. Clarence Huang,Adventure Works,No,Standard,Low,Undergrad,Mr. Clarence Huang,1966
19477,Mr.,Lance,Rubio,"Monday, August 22, 1966",M,M,lance21@adventure-works.com,40000,0,Bachelors,Professional,Y,Mr. Lance Rubio,Adventure Works,No,Standard,Low,Undergrad,Mr. Lance Rubio,1966
23171,Mr.,Ethan,Griffin,"Thursday, December 28, 1967",M,M,ethan17@adventure-works.com,40000,0,Bachelors,Professional,N,Mr. Ethan Griffin,Adventure Works,No,Standard,Low,Undergrad,Mr. Ethan Griffin,1967
23389,Mr.,Jack,Perry,"Sunday, September 25, 1960",M,M,jack8@adventure-works.com,40000,0,Bachelors,Professional,N,Mr. Jack Perry,Adventure Works,No,Standard,Low,Undergrad,Mr. Jack Perry,1960
23922,Mr.,Cody,Richardson,"Monday, July 18, 1966",M,M,cody10@adventure-works.com,40000,0,Bachelors,Professional,N,Mr. Cody Richardson,Adventure Works,No,Standard,Low,Undergrad,Mr. Cody Richardson,1966
24091,Mr.,Dwayne,Munoz,"Sunday, July 3, 1966",M,M,dwayne6@adventure-works.com,40000,0,Bachelors,Professional,Y,Mr. Dwayne Munoz,Adventure Works,No,Standard,Low,Undergrad,Mr. Dwayne Munoz,1966
25090,Mr.,Ivan,Sara,"Saturday, July 2, 1960",M,M,ivan6@adventure-works.com,40000,0,Bachelors,Professional,N,Mr. Ivan Sara,Adventure Works,No,Standard,Low,Undergrad,Mr. Ivan Sara,1960
25479,Mr.,Bobby,Sanchez,"Tuesday, July 26, 1966",M,M,bobby12@adventure-works.com,40000,0,Bachelors,Professional,N,Mr. Bobby Sanchez,Adventure Works,No,Standard,Low,Undergrad,Mr. Bobby Sanchez,1966
25635,Mr.,Warren,Zhao,"Saturday, April 9, 1966",M,M,warren26@adventure-works.com,40000,0,Bachelors,Professional,N,Mr. Warren Zhao,Adventure Works,No,Standard,Low,Undergrad,Mr. Warren Zhao,1966
26542,Mr.,Jamie,Torres,"Saturday, March 25, 1978",M,M,jamie34@adventure-works.com,40000,0,Bachelors,Professional,N,Mr. Jamie Torres,Adventure Works,No,Standard,Low,Undergrad,Mr. Jamie Torres,1978
26616,Mr.,Colin,Goel,"Friday, March 18, 1960",M,M,colin42@adventure-works.com,40000,0,Bachelors,Professional,N,Mr. Colin Goel,Adventure Works,No,Standard,Low,Undergrad,Mr. Colin Goel,1960
27797,Mr.,Melvin,Deng,"Saturday, July 2, 1966",M,M,melvin1@adventure-works.com,40000,0,Bachelors,Professional,Y,Mr. Melvin Deng,Adventure Works,No,Standard,Low,Undergrad,Mr. Melvin Deng,1966
27798,Mr.,Brandon,Bryant,"Wednesday, May 11, 1966",M,M,brandon15@adventure-works.com,40000,0,Bachelors,Professional,Y,Mr. Brandon Bryant,Adventure Works,No,Standard,Low,Undergrad,Mr. Brandon Bryant,1966
29347,Mr.,Jonathan,Edwards,"Sunday, August 15, 1965",M,M,jonathan31@adventure-works.com,40000,0,Bachelors,Professional,N,Mr. Jonathan Edwards,Adventure Works,No,Standard,Low,Undergrad,Mr. Jonathan Edwards,1965
29388,Mr.,Calvin,Kumar,"Saturday, April 23, 1966",M,M,calvin8@adventure-works.com,40000,0,Bachelors,Professional,Y,Mr. Calvin Kumar,Adventure Works,No,Standard,Low,Undergrad,Mr. Calvin Kumar,1966
29389,Mr.,Thomas,Phillips,"Friday, February 18, 1966",M,M,thomas43@adventure-works.com,40000,0,Bachelors,Professional,Y,Mr. Thomas Phillips,Adventure Works,No,Standard,Low,Undergrad,Mr. Thomas Phillips,1966
11684,Mr.,Devin,Parker,"Friday, October 1, 1965",S,M,devin40@adventure-works.com,40000,0,Bachelors,Professional,N,Mr. Devin Parker,Adventure Works,No,Standard,Low,Undergrad,Mr. Devin Parker,1965
11687,Mr.,Cody,Torres,"Tuesday, July 13, 1965",S,M,cody5@adventure-works.com,40000,0,Bachelors,Professional,N,Mr. Cody Torres,Adventure Works,No,Standard,Low,Undergrad,Mr. Cody Torres,1965
11810,Mr.,Antonio,Washington,"Saturday, January 7, 1967",S,M,antonio13@adventure-works.com,40000,0,Bachelors,Professional,N,Mr. Antonio Washington,Adventure Works,No,Standard,Low,Undergrad,Mr. Antonio Washington,1967
12938,Mr.,Edward,Parker,"Monday, February 8, 1965",S,M,edward19@adventure-works.com,40000,0,Bachelors,Professional,N,Mr. Edward Parker,Adventure Works,No,Standard,Low,Undergrad,Mr. Edward Parker,1965
12947,Mr.,Isaiah,Sanchez,"Monday, February 17, 1964",S,M,isaiah17@adventure-works.com,40000,0,Bachelors,Professional,N,Mr. Isaiah Sanchez,Adventure Works,No,Standard,Low,Undergrad,Mr. Isaiah Sanchez,1964
12951,Mr.,Blake,Simmons,"Friday, December 6, 1963",S,M,blake63@adventure-works.com,40000,0,Bachelors,Professional,N,Mr. Blake Simmons,Adventure Works,No,Standard,Low,Undergrad,Mr. Blake Simmons,1963
13883,Mr.,Brandon,Lal,"Monday, April 17, 1967",S,M,brandon26@adventure-works.com,40000,0,Bachelors,Professional,Y,Mr. Brandon Lal,Adventure Works,No,Standard,Low,Undergrad,Mr. Brandon Lal,1967
14580,Mr.,Kyle,Diaz,"Friday, March 17, 1967",S,M,kyle17@adventure-works.com,40000,0,Bachelors,Professional,N,Mr. Kyle Diaz,Adventure Works,No,Standard,Low,Undergrad,Mr. Kyle Diaz,1967
14581,Mr.,Kevin,Adams,"Saturday, October 21, 1967",S,M,kevin54@adventure-works.com,40000,0,Bachelors,Professional,N,Mr. Kevin Adams,Adventure Works,No,Standard,Low,Undergrad,Mr. Kevin Adams,1967
14638,Mr.,Blake,Scott,"Sunday, August 21, 1960",S,M,blake31@adventure-works.com,40000,0,Bachelors,Professional,N,Mr. Blake Scott,Adventure Works,No,Standard,Low,Undergrad,Mr. Blake Scott,1960
15502,Mr.,Nathaniel,Howard,"Thursday, October 19, 1967",S,M,nathaniel12@adventure-works.com,40000,0,Bachelors,Professional,N,Mr. Nathaniel Howard,Adventure Works,No,Standard,Low,Undergrad,Mr. Nathaniel Howard,1967
15523,Mr.,Jonathan,Yang,"Saturday, February 8, 1964",S,M,jonathan26@adventure-works.com,40000,0,Bachelors,Professional,Y,Mr. Jonathan Yang,Adventure Works,No,Standard,Low,Undergrad,Mr. Jonathan Yang,1964
